Market_Names,Date,NonComm_Long,NonComm_Short,Change_Long,Change_Short,Net_Position,Market_Type,Total
US10,2023-12-26,430563,1235547,-13639.0,103773.0,-804984,Bonds,1666110
US10,2023-12-19,444202,1131774,-69774.0,60867.0,-687572,Bonds,1575976
US10,2023-12-12,513976,1070907,31421.0,-48104.0,-556931,Bonds,1584883
US10,2023-12-05,482555,1119011,-28438.0,-77336.0,-636456,Bonds,1601566
US10,2023-11-28,510993,1196347,31406.0,58602.0,-685354,Bonds,1707340
US10,2023-11-21,479587,1137745,-34522.0,-38130.0,-658158,Bonds,1617332
US10,2023-11-14,514109,1175875,12673.0,69940.0,-661766,Bonds,1689984
US10,2023-11-07,501436,1105935,-70859.0,-94058.0,-604499,Bonds,1607371
US10,2023-10-31,572295,1199993,29971.0,94307.0,-627698,Bonds,1772288
US10,2023-10-24,542324,1105686,53246.0,-94132.0,-563362,Bonds,1648010
US10,2023-10-17,489078,1199818,8164.0,5922.0,-710740,Bonds,1688896
US10,2023-10-10,480914,1193896,-11146.0,-32045.0,-712982,Bonds,1674810
US10,2023-10-03,492060,1225941,-17518.0,-15635.0,-733881,Bonds,1718001
US10,2023-09-26,509578,1241576,19725.0,49407.0,-731998,Bonds,1751154
US10,2023-09-19,489853,1192169,22739.0,-19247.0,-702316,Bonds,1682022
US10,2023-09-12,467114,1211416,12234.0,-34999.0,-744302,Bonds,1678530
US10,2023-09-05,454880,1246415,29457.0,15439.0,-791535,Bonds,1701295
US10,2023-08-29,425423,1230976,-99638.0,11040.0,-805553,Bonds,1656399
US10,2023-08-22,525061,1219936,29851.0,-22202.0,-694875,Bonds,1744997
US10,2023-08-15,495210,1242138,-29484.0,25718.0,-746928,Bonds,1737348
US10,2023-08-08,524694,1216420,55202.0,101742.0,-691726,Bonds,1741114
US10,2023-08-01,469492,1114678,25585.0,47000.0,-645186,Bonds,1584170
US10,2023-07-25,443907,1067678,5340.0,-450.0,-623771,Bonds,1511585
US10,2023-07-18,438567,1068128,-79638.0,-85214.0,-629561,Bonds,1506695
US10,2023-07-11,518205,1153342,83749.0,-61792.0,-635137,Bonds,1671547
US10,2023-07-03,434456,1215134,21463.0,1142.0,-780678,Bonds,1649590
US10,2023-06-27,412993,1213992,-12972.0,38030.0,-800999,Bonds,1626985
US10,2023-06-20,425965,1175962,-11437.0,46707.0,-749997,Bonds,1601927
US10,2023-06-13,437402,1129255,26625.0,-35223.0,-691853,Bonds,1566657
US10,2023-06-06,410777,1164478,-1729.0,-98449.0,-753701,Bonds,1575255
US10,2023-05-30,412506,1262927,-67526.0,11257.0,-850421,Bonds,1675433
US10,2023-05-23,480032,1251670,-47458.0,31738.0,-771638,Bonds,1731702
US10,2023-05-16,527490,1219932,74413.0,35157.0,-692442,Bonds,1747422
US10,2023-05-09,453077,1184775,30660.0,13211.0,-731698,Bonds,1637852
US10,2023-05-02,422417,1171564,32689.0,41575.0,-749147,Bonds,1593981
US10,2023-04-25,389728,1129989,-83344.0,-23164.0,-740261,Bonds,1519717
US10,2023-04-18,473072,1153153,54992.0,96036.0,-680081,Bonds,1626225
US10,2023-04-11,418080,1057117,51287.0,69293.0,-639037,Bonds,1475197
US10,2023-04-04,366793,987824,-63805.0,85648.0,-621031,Bonds,1354617
US10,2023-03-28,430598,902176,51494.0,-47957.0,-471578,Bonds,1332774
US10,2023-03-21,379104,950133,-54937.0,8726.0,-571029,Bonds,1329237
US10,2023-03-14,434041,941407,-9963.0,-58670.0,-507366,Bonds,1375448
US10,2023-03-07,444004,1000077,42507.0,-29367.0,-556073,Bonds,1444081
US10,2023-02-28,401497,1029444,-21670.0,105617.0,-627947,Bonds,1430941
US10,2023-02-21,423167,923827,16448.0,-45827.0,-500660,Bonds,1346994
US10,2023-02-14,406719,969654,-5103.0,-28068.0,-562935,Bonds,1376373
US10,2023-02-07,411822,997722,44089.0,74518.0,-585900,Bonds,1409544
US10,2023-01-31,367733,923204,8556.0,22206.0,-555471,Bonds,1290937
US10,2023-01-24,359177,900998,25155.0,21919.0,-541821,Bonds,1260175
US10,2023-01-17,334022,879079,-21967.0,111732.0,-545057,Bonds,1213101
US10,2023-01-10,355989,767347,-49792.0,-22036.0,-411358,Bonds,1123336
US10,2023-01-03,405781,789383,-21733.0,17660.0,-383602,Bonds,1195164
USOil,2023-12-26,340839,141555,6104.0,-10437.0,199284,Commodity,482394
USOil,2023-12-19,334735,151992,-11250.0,-42394.0,182743,Commodity,486727
USOil,2023-12-12,345985,194386,-3676.0,13715.0,151599,Commodity,540371
USOil,2023-12-05,349661,180671,-2721.0,11460.0,168990,Commodity,530332
USOil,2023-11-28,352382,169211,1597.0,25750.0,183171,Commodity,521593
USOil,2023-11-21,350785,143461,-13594.0,-5184.0,207324,Commodity,494246
USOil,2023-11-14,364379,148645,-16772.0,3464.0,215734,Commodity,513024
USOil,2023-11-07,381151,145181,-2631.0,23657.0,235970,Commodity,526332
USOil,2023-10-31,383782,121524,-12748.0,25759.0,262258,Commodity,505306
USOil,2023-10-24,396530,95765,7687.0,13310.0,300765,Commodity,492295
USOil,2023-10-17,388843,82455,-23981.0,-8395.0,306388,Commodity,471298
USOil,2023-10-10,412824,90850,-48383.0,-20797.0,321974,Commodity,503674
USOil,2023-10-03,461207,111647,-7844.0,-7349.0,349560,Commodity,572854
USOil,2023-09-26,469051,118996,26763.0,5134.0,350055,Commodity,588047
USOil,2023-09-19,442288,113862,13490.0,11935.0,328426,Commodity,556150
USOil,2023-09-12,428798,101927,28326.0,777.0,326871,Commodity,530725
USOil,2023-09-05,400472,101150,41273.0,-17144.0,299322,Commodity,501622
USOil,2023-08-29,359199,118294,-3285.0,-9819.0,240905,Commodity,477493
USOil,2023-08-22,362484,128113,-8684.0,-947.0,234371,Commodity,490597
USOil,2023-08-15,371168,129060,-7819.0,6001.0,242108,Commodity,500228
USOil,2023-08-08,378987,123059,15261.0,1192.0,255928,Commodity,502046
USOil,2023-08-01,363726,121867,13219.0,-3444.0,241859,Commodity,485593
USOil,2023-07-25,350507,125311,-8834.0,-27931.0,225196,Commodity,475818
USOil,2023-07-18,359341,153242,20044.0,-12622.0,206099,Commodity,512583
USOil,2023-07-11,339297,165864,22299.0,-9705.0,173433,Commodity,505161
USOil,2023-07-03,316998,175569,-21080.0,-24121.0,141429,Commodity,492567
USOil,2023-06-27,338078,199690,-2996.0,25093.0,138388,Commodity,537768
USOil,2023-06-20,341074,174597,-12486.0,-23889.0,166477,Commodity,515671
USOil,2023-06-13,353560,198486,14242.0,31610.0,155074,Commodity,552046
USOil,2023-06-06,339318,166876,17233.0,7382.0,172442,Commodity,506194
USOil,2023-05-30,322085,159494,4485.0,35013.0,162591,Commodity,481579
USOil,2023-05-23,317600,124481,-10371.0,-12021.0,193119,Commodity,442081
USOil,2023-05-16,327971,136502,-10184.0,14975.0,191469,Commodity,464473
USOil,2023-05-09,338155,121527,14418.0,12635.0,216628,Commodity,459682
USOil,2023-05-02,323737,108892,-94.0,21499.0,214845,Commodity,432629
USOil,2023-04-25,323831,87393,1698.0,9835.0,236438,Commodity,411224
USOil,2023-04-18,322133,77558,12136.0,3193.0,244575,Commodity,399691
USOil,2023-04-11,309997,74365,2482.0,-7023.0,235632,Commodity,384362
USOil,2023-04-04,307515,81388,17862.0,-27196.0,226127,Commodity,388903
USOil,2023-03-28,289653,108584,-13687.0,-40415.0,181069,Commodity,398237
USOil,2023-03-21,303340,148999,813.0,22691.0,154341,Commodity,452339
USOil,2023-03-14,302527,126308,-16612.0,14070.0,176219,Commodity,428835
USOil,2023-03-07,319139,112238,-8016.0,397.0,206901,Commodity,431377
USOil,2023-02-28,327155,111841,4533.0,8890.0,215314,Commodity,438996
USOil,2023-02-21,322622,102951,-12619.0,-4749.0,219671,Commodity,425573
USOil,2023-02-14,335241,107700,3279.0,-111.0,227541,Commodity,442941
USOil,2023-02-07,331962,107811,-3112.0,16557.0,224151,Commodity,439773
USOil,2023-01-31,335074,91254,6594.0,12573.0,243820,Commodity,426328
USOil,2023-01-24,328480,78681,8939.0,-1642.0,249799,Commodity,407161
USOil,2023-01-17,319541,80323,12371.0,-21611.0,239218,Commodity,399864
USOil,2023-01-10,307170,101934,-16376.0,5995.0,205236,Commodity,409104
USOil,2023-01-03,323546,95939,-1471.0,18540.0,227607,Commodity,419485
XAU,2023-12-26,289843,82125,8871.0,2492.0,207718,Commodity,371968
XAU,2023-12-19,280972,79633,7436.0,-5670.0,201339,Commodity,360605
XAU,2023-12-12,273536,85303,-15304.0,7.0,188233,Commodity,358839
XAU,2023-12-05,288840,85296,-1005.0,-4465.0,203544,Commodity,374136
XAU,2023-11-28,289845,89761,20144.0,-8235.0,200084,Commodity,379606
XAU,2023-11-21,269701,97996,15349.0,-980.0,171705,Commodity,367697
XAU,2023-11-14,254352,98976,-7301.0,3539.0,155376,Commodity,353328
XAU,2023-11-07,261653,95437,600.0,-2191.0,166216,Commodity,357090
XAU,2023-10-31,261053,97628,9584.0,-4456.0,163425,Commodity,358681
XAU,2023-10-24,251469,102084,20057.0,-16590.0,149385,Commodity,353553
XAU,2023-10-17,231412,118674,11080.0,-30225.0,112738,Commodity,350086
XAU,2023-10-10,220332,148899,-8074.0,11719.0,71433,Commodity,369231
XAU,2023-10-03,228406,137180,-7154.0,17435.0,91226,Commodity,365586
XAU,2023-09-26,235560,119745,-2156.0,17192.0,115815,Commodity,355305
XAU,2023-09-19,237716,102553,2012.0,-9287.0,135163,Commodity,340269
XAU,2023-09-12,235704,111840,-98.0,14044.0,123864,Commodity,347544
XAU,2023-09-05,235802,97796,-252.0,-14986.0,138006,Commodity,333598
XAU,2023-08-29,236054,112782,9714.0,-11612.0,123272,Commodity,348836
XAU,2023-08-22,226340,124394,-6738.0,12452.0,101946,Commodity,350734
XAU,2023-08-15,233078,111942,4232.0,26081.0,121136,Commodity,345020
XAU,2023-08-08,228846,85861,-10139.0,11800.0,142985,Commodity,314707
XAU,2023-08-01,238985,74061,-9244.0,-529.0,164924,Commodity,313046
XAU,2023-07-25,248229,74590,-15511.0,4198.0,173639,Commodity,322819
XAU,2023-07-18,263740,70392,23194.0,-4400.0,193348,Commodity,334132
XAU,2023-07-11,240546,74792,5465.0,2808.0,165754,Commodity,315338
XAU,2023-07-03,235081,71984,14200.0,3013.0,163097,Commodity,307065
XAU,2023-06-27,220881,68971,-8427.0,2638.0,151910,Commodity,289852
XAU,2023-06-20,229308,66333,1991.0,-775.0,162975,Commodity,295641
XAU,2023-06-13,227317,67108,-10150.0,5282.0,160209,Commodity,294425
XAU,2023-06-06,237467,61826,161.0,-6164.0,175641,Commodity,299293
XAU,2023-05-30,237306,67990,1157.0,-7427.0,169316,Commodity,305296
XAU,2023-05-23,236149,75417,-19101.0,-19.0,160732,Commodity,311566
XAU,2023-05-16,255250,75436,-11222.0,4778.0,179814,Commodity,330686
XAU,2023-05-09,266472,70658,4059.0,3812.0,195814,Commodity,337130
XAU,2023-05-02,262413,66846,9227.0,-1076.0,195567,Commodity,329259
XAU,2023-04-25,253186,67922,-6875.0,-2246.0,185264,Commodity,321108
XAU,2023-04-18,260061,70168,-104.0,2748.0,189893,Commodity,330229
XAU,2023-04-11,260165,67420,-5999.0,-3528.0,192745,Commodity,327585
XAU,2023-04-04,266164,70948,21029.0,7443.0,195216,Commodity,337112
XAU,2023-03-28,245135,63505,7244.0,-15781.0,181630,Commodity,308640
XAU,2023-03-21,237891,79286,7068.0,-11206.0,158605,Commodity,317177
XAU,2023-03-14,230823,90492,15249.0,-26608.0,140331,Commodity,321315
XAU,2023-03-07,215574,117100,7155.0,17274.0,98474,Commodity,332674
XAU,2023-02-28,208419,99826,-1766.0,-3258.0,108593,Commodity,308245
XAU,2023-02-21,210185,103084,-189.0,-1761.0,107101,Commodity,313269
XAU,2023-02-14,210374,104845,-12924.0,10362.0,105529,Commodity,315219
XAU,2023-02-07,223298,94483,-33119.0,-1653.0,128815,Commodity,317781
XAU,2023-01-31,256417,96136,3106.0,498.0,160281,Commodity,352553
XAU,2023-01-24,253311,95638,6437.0,2004.0,157673,Commodity,348949
XAU,2023-01-17,246874,93634,3308.0,603.0,153240,Commodity,340508
XAU,2023-01-10,243566,93031,12765.0,3896.0,150535,Commodity,336597
XAU,2023-01-03,230801,89135,1276.0,-3510.0,141666,Commodity,319936
CAD,2023-12-26,41685,76406,12823.0,-6789.0,-34721,Forex,118091
CAD,2023-12-19,28862,83195,9405.0,8493.0,-54333,Forex,112057
CAD,2023-12-12,19457,74702,-296.0,-2899.0,-55245,Forex,94159
CAD,2023-12-05,19753,77601,762.0,-4632.0,-57848,Forex,97354
CAD,2023-11-28,18991,82233,-416.0,-2614.0,-63242,Forex,101224
CAD,2023-11-21,19407,84847,729.0,-4234.0,-65440,Forex,104254
CAD,2023-11-14,18678,89081,1507.0,4189.0,-70403,Forex,107759
CAD,2023-11-07,17171,84892,-8247.0,10142.0,-67721,Forex,102063
CAD,2023-10-31,25418,74750,3092.0,3785.0,-49332,Forex,100168
CAD,2023-10-24,22326,70965,686.0,786.0,-48639,Forex,93291
CAD,2023-10-17,21640,70179,1298.0,3348.0,-48539,Forex,91819
CAD,2023-10-10,20342,66831,-1332.0,5006.0,-46489,Forex,87173
CAD,2023-10-03,21674,61825,4668.0,12123.0,-40151,Forex,83499
CAD,2023-09-26,17006,49702,-2021.0,-17352.0,-32696,Forex,66708
CAD,2023-09-19,19027,67054,-21271.0,-15127.0,-48027,Forex,86081
CAD,2023-09-12,40298,82181,-5463.0,11457.0,-41883,Forex,122479
CAD,2023-09-05,45761,70724,3234.0,12436.0,-24963,Forex,116485
CAD,2023-08-29,42527,58288,6534.0,10225.0,-15761,Forex,100815
CAD,2023-08-22,35993,48063,-1119.0,-460.0,-12070,Forex,84056
CAD,2023-08-15,37112,48523,7631.0,18419.0,-11411,Forex,85635
CAD,2023-08-08,29481,30104,-6797.0,191.0,-623,Forex,59585
CAD,2023-08-01,36278,29913,-6481.0,-7316.0,6365,Forex,66191
CAD,2023-07-25,42759,37229,8882.0,3873.0,5530,Forex,79988
CAD,2023-07-18,33877,33356,-1195.0,2728.0,521,Forex,67233
CAD,2023-07-11,35072,30628,-9106.0,-9023.0,4444,Forex,65700
CAD,2023-07-03,44178,39651,-6129.0,-13503.0,4527,Forex,83829
CAD,2023-06-27,50307,53154,22120.0,-8576.0,-2847,Forex,103461
CAD,2023-06-20,28187,61730,12651.0,9526.0,-33543,Forex,89917
CAD,2023-06-13,15536,52204,-6173.0,-7834.0,-36668,Forex,67740
CAD,2023-06-06,21709,60038,-15910.0,-7495.0,-38329,Forex,81747
CAD,2023-05-30,37619,67533,17231.0,-1381.0,-29914,Forex,105152
CAD,2023-05-23,20388,68914,-8126.0,-2590.0,-48526,Forex,89302
CAD,2023-05-16,28514,71504,-1095.0,-368.0,-42990,Forex,100018
CAD,2023-05-09,29609,71872,1710.0,-6123.0,-42263,Forex,101481
CAD,2023-05-02,27899,77995,3604.0,9909.0,-50096,Forex,105894
CAD,2023-04-25,24295,68086,6489.0,4047.0,-43791,Forex,92381
CAD,2023-04-18,17806,64039,892.0,-9454.0,-46233,Forex,81845
CAD,2023-04-11,16914,73493,307.0,-1623.0,-56579,Forex,90407
CAD,2023-04-04,16607,75116,-3065.0,-1381.0,-58509,Forex,91723
CAD,2023-03-28,19672,76497,860.0,864.0,-56825,Forex,96169
CAD,2023-03-21,18812,75633,-41926.0,-16820.0,-56821,Forex,94445
CAD,2023-03-14,60738,92453,-1370.0,1143.0,-31715,Forex,153191
CAD,2023-03-07,62108,91310,30509.0,23637.0,-29202,Forex,153418
CAD,2023-02-28,31599,67673,9710.0,8281.0,-36074,Forex,99272
CAD,2023-02-21,21889,59392,-2577.0,-568.0,-37503,Forex,81281
CAD,2023-02-14,24466,59960,-8826.0,-6423.0,-35494,Forex,84426
CAD,2023-02-07,33292,66383,6888.0,9795.0,-33091,Forex,99675
CAD,2023-01-31,26404,56588,426.0,-102.0,-30184,Forex,82992
CAD,2023-01-24,25978,56690,5081.0,8534.0,-30712,Forex,82668
CAD,2023-01-17,20897,48156,-1269.0,-4965.0,-27259,Forex,69053
CAD,2023-01-10,22166,53121,-3331.0,858.0,-30955,Forex,75287
CAD,2023-01-03,25497,52263,-3382.0,-6649.0,-26766,Forex,77760
CHF,2023-12-26,8422,11867,1699.0,-944.0,-3445,Forex,20289
CHF,2023-12-19,6723,12811,2753.0,-5633.0,-6088,Forex,19534
CHF,2023-12-12,3970,18444,238.0,-3140.0,-14474,Forex,22414
CHF,2023-12-05,3732,21584,-568.0,-3005.0,-17852,Forex,25316
CHF,2023-11-28,4300,24589,-427.0,868.0,-20289,Forex,28889
CHF,2023-11-21,4727,23721,-788.0,-1945.0,-18994,Forex,28448
CHF,2023-11-14,5515,25666,-2539.0,50.0,-20151,Forex,31181
CHF,2023-11-07,8054,25616,-834.0,1818.0,-17562,Forex,33670
CHF,2023-10-31,8888,23798,-919.0,-1104.0,-14910,Forex,32686
CHF,2023-10-24,9807,24902,-520.0,-2503.0,-15095,Forex,34709
CHF,2023-10-17,10327,27405,-1306.0,-303.0,-17078,Forex,37732
CHF,2023-10-10,11633,27708,490.0,-177.0,-16075,Forex,39341
CHF,2023-10-03,11143,27885,-1234.0,6393.0,-16742,Forex,39028
CHF,2023-09-26,12377,21492,181.0,1361.0,-9115,Forex,33869
CHF,2023-09-19,12196,20131,3187.0,1784.0,-7935,Forex,32327
CHF,2023-09-12,9009,18347,-2485.0,1528.0,-9338,Forex,27356
CHF,2023-09-05,11494,16819,3241.0,4048.0,-5325,Forex,28313
CHF,2023-08-29,8253,12771,-1947.0,-1295.0,-4518,Forex,21024
CHF,2023-08-22,10200,14066,1507.0,1366.0,-3866,Forex,24266
CHF,2023-08-15,8693,12700,184.0,-1261.0,-4007,Forex,21393
CHF,2023-08-08,8509,13961,1210.0,-2085.0,-5452,Forex,22470
CHF,2023-08-01,7299,16046,-505.0,-189.0,-8747,Forex,23345
CHF,2023-07-25,7804,16235,1032.0,-748.0,-8431,Forex,24039
CHF,2023-07-18,6772,16983,-645.0,1659.0,-10211,Forex,23755
CHF,2023-07-11,7417,15324,-3217.0,1286.0,-7907,Forex,22741
CHF,2023-07-03,10634,14038,4007.0,2465.0,-3404,Forex,24672
CHF,2023-06-27,6627,11573,-1695.0,-1600.0,-4946,Forex,18200
CHF,2023-06-20,8322,13173,-64.0,-256.0,-4851,Forex,21495
CHF,2023-06-13,8386,13429,-3193.0,536.0,-5043,Forex,21815
CHF,2023-06-06,11579,12893,3097.0,3976.0,-1314,Forex,24472
CHF,2023-05-30,8482,8917,-1785.0,-2253.0,-435,Forex,17399
CHF,2023-05-23,10267,11170,1706.0,750.0,-903,Forex,21437
CHF,2023-05-16,8561,10420,1505.0,-1103.0,-1859,Forex,18981
CHF,2023-05-09,7056,11523,-1174.0,294.0,-4467,Forex,18579
CHF,2023-05-02,8230,11229,1674.0,1017.0,-2999,Forex,19459
CHF,2023-04-25,6556,10212,1209.0,145.0,-3656,Forex,16768
CHF,2023-04-18,5347,10067,1192.0,-822.0,-4720,Forex,15414
CHF,2023-04-11,4155,10889,1197.0,-72.0,-6734,Forex,15044
CHF,2023-04-04,2958,10961,-1020.0,909.0,-8003,Forex,13919
CHF,2023-03-28,3978,10052,-875.0,-2098.0,-6074,Forex,14030
CHF,2023-03-21,4853,12150,1259.0,-1409.0,-7297,Forex,17003
